indicator,country,date,unit,value
NY.GDP.MKTP.CD,United States(US),2024,,28750956130731.2
NY.GDP.MKTP.CD,United States(US),2023,,27292170793214.4
NY.GDP.MKTP.CD,United States(US),2022,,25604848907611.0
NY.GDP.MKTP.CD,United States(US),2021,,23315080560000.0
NY.GDP.MKTP.CD,United States(US),2020,,21060473613000.0
NY.GDP.MKTP.CD,United States(US),2019,,21380976119000.0
NY.GDP.MKTP.CD,United States(US),2018,,20533057312000.0
NY.GDP.MKTP.CD,United States(US),2017,,19477336549000.0
NY.GDP.MKTP.CD,United States(US),2016,,18695110842000.0
NY.GDP.MKTP.CD,United States(US),2015,,18206020741000.0
NY.GDP.MKTP.CD,United States(US),2014,,17550680174000.0
NY.GDP.MKTP.CD,United States(US),2013,,16843190993000.0
NY.GDP.MKTP.CD,United States(US),2012,,16253972230000.0
NY.GDP.MKTP.CD,United States(US),2011,,15599728123000.0
NY.GDP.MKTP.CD,United States(US),2010,,15048964444000.0
NY.GDP.MKTP.CD,United States(US),2009,,14478064934000.0
NY.GDP.MKTP.CD,United States(US),2008,,14769857911000.0
NY.GDP.MKTP.CD,United States(US),2007,,14474226905000.0
NY.GDP.MKTP.CD,United States(US),2006,,13815586948000.0
NY.GDP.MKTP.CD,United States(US),2005,,13039199193000.0
NY.GDP.MKTP.CD,United States(US),2004,,12217193198000.0
NY.GDP.MKTP.CD,United States(US),2003,,11456442041000.0
NY.GDP.MKTP.CD,United States(US),2002,,10929112955000.0
NY.GDP.MKTP.CD,United States(US),2001,,10581929774000.0
NY.GDP.MKTP.CD,United States(US),2000,,10250947997000.0
NY.GDP.MKTP.CD,United States(US),1999,,9631174489000.0
NY.GDP.MKTP.CD,United States(US),1998,,9062818202000.0
NY.GDP.MKTP.CD,United States(US),1997,,8577554457000.0
NY.GDP.MKTP.CD,United States(US),1996,,8073122000000.0
NY.GDP.MKTP.CD,United States(US),1995,,7639749000000.0
NY.GDP.MKTP.CD,United States(US),1994,,7287236000000.0
NY.GDP.MKTP.CD,United States(US),1993,,6858559000000.0
NY.GDP.MKTP.CD,United States(US),1992,,6520327000000.0
NY.GDP.MKTP.CD,United States(US),1991,,6158129000000.0
NY.GDP.MKTP.CD,United States(US),1990,,5963144000000.0
NY.GDP.MKTP.CD,United States(US),1989,,5641580000000.0
NY.GDP.MKTP.CD,United States(US),1988,,5236438000000.0
NY.GDP.MKTP.CD,United States(US),1987,,4855215000000.0
NY.GDP.MKTP.CD,United States(US),1986,,4579631000000.0
NY.GDP.MKTP.CD,United States(US),1985,,4338979000000.0
NY.GDP.MKTP.CD,United States(US),1984,,4037613000000.0
NY.GDP.MKTP.CD,United States(US),1983,,3634038000000.0
NY.GDP.MKTP.CD,United States(US),1982,,3343789000000.0
NY.GDP.MKTP.CD,United States(US),1981,,3207041000000.0
NY.GDP.MKTP.CD,United States(US),1980,,2857307000000.0
NY.GDP.MKTP.CD,United States(US),1979,,2627333000000.0
NY.GDP.MKTP.CD,United States(US),1978,,2351599000000.0
NY.GDP.MKTP.CD,United States(US),1977,,2081826000000.0
NY.GDP.MKTP.CD,United States(US),1976,,1873412000000.0
NY.GDP.MKTP.CD,United States(US),1975,,1684904000000.0
NY.GDP.MKTP.CD,United States(US),1974,,1545243000000.0
NY.GDP.MKTP.CD,United States(US),1973,,1425376000000.0
NY.GDP.MKTP.CD,United States(US),1972,,1279110000000.0
NY.GDP.MKTP.CD,United States(US),1971,,1164850000000.0
NY.GDP.MKTP.CD,United States(US),1970,,1073303000000.0
NY.GDP.MKTP.CD,United States(US),1969,,1017438172413.79
NY.GDP.MKTP.CD,United States(US),1968,,940225000000.0
NY.GDP.MKTP.CD,United States(US),1967,,859620034482.759
NY.GDP.MKTP.CD,United States(US),1966,,813032758620.69
NY.GDP.MKTP.CD,United States(US),1965,,741904862068.965
NY.GDP.MKTP.CD,United States(US),1964,,684144620689.655
NY.GDP.MKTP.CD,United States(US),1963,,637058551724.138
NY.GDP.MKTP.CD,United States(US),1962,,603639413793.103
NY.GDP.MKTP.CD,United States(US),1961,,561940310344.828
NY.GDP.MKTP.CD,United States(US),1960,,541988586206.897
NY.GDP.MKTP.KD,United States(US),2024,,22568462768174.3
NY.GDP.MKTP.KD,United States(US),2023,,21955252291273.6
NY.GDP.MKTP.KD,United States(US),2022,,21339074561820.0
NY.GDP.MKTP.KD,United States(US),2021,,20816096100824.5
NY.GDP.MKTP.KD,United States(US),2020,,19627632559934.5
NY.GDP.MKTP.KD,United States(US),2019,,20061570168697.6
NY.GDP.MKTP.KD,United States(US),2018,,19556270302218.3
NY.GDP.MKTP.KD,United States(US),2017,,18992846546661.7
NY.GDP.MKTP.KD,United States(US),2016,,18537270454435.6
NY.GDP.MKTP.KD,United States(US),2015,,18206020741000.0
NY.GDP.MKTP.KD,United States(US),2014,,17685097277697.8
NY.GDP.MKTP.KD,United States(US),2013,,17249744800617.5
NY.GDP.MKTP.KD,United States(US),2012,,16892000920975.5
NY.GDP.MKTP.KD,United States(US),2011,,16513977256911.2
NY.GDP.MKTP.KD,United States(US),2010,,16259610790677.0
NY.GDP.MKTP.KD,United States(US),2009,,15832884074310.8
NY.GDP.MKTP.KD,United States(US),2008,,16251606759787.8
NY.GDP.MKTP.KD,United States(US),2007,,16233167950743.9
NY.GDP.MKTP.KD,United States(US),2006,,15914268559668.9
NY.GDP.MKTP.KD,United States(US),2005,,15483134541390.2
NY.GDP.MKTP.KD,United States(US),2004,,14961928297813.8
NY.GDP.MKTP.KD,United States(US),2003,,14407558345762.9
NY.GDP.MKTP.KD,United States(US),2002,,14015733659783.6
NY.GDP.MKTP.KD,United States(US),2001,,13781388409036.2
NY.GDP.MKTP.KD,United States(US),2000,,13650948362520.0
NY.GDP.MKTP.KD,United States(US),1999,,13116127034705.4
NY.GDP.MKTP.KD,United States(US),1998,,12516770844481.1
NY.GDP.MKTP.KD,United States(US),1997,,11979704707077.8
NY.GDP.MKTP.KD,United States(US),1996,,11469635349338.5
NY.GDP.MKTP.KD,United States(US),1995,,11052644207040.4
NY.GDP.MKTP.KD,United States(US),1994,,10763700132799.0
NY.GDP.MKTP.KD,United States(US),1993,,10346824232649.6
NY.GDP.MKTP.KD,United States(US),1992,,10069725930661.5
NY.GDP.MKTP.KD,United States(US),1991,,9727089478755.8
NY.GDP.MKTP.KD,United States(US),1990,,9737636593624.97
NY.GDP.MKTP.KD,United States(US),1989,,9557387553833.15
NY.GDP.MKTP.KD,United States(US),1988,,9218849474658.13
NY.GDP.MKTP.KD,United States(US),1987,,8849219149441.71
NY.GDP.MKTP.KD,United States(US),1986,,8553719807215.75
NY.GDP.MKTP.KD,United States(US),1985,,8267446647785.83
NY.GDP.MKTP.KD,United States(US),1984,,7936527167598.33
NY.GDP.MKTP.KD,United States(US),1983,,7400960152426.85
NY.GDP.MKTP.KD,United States(US),1982,,7076584318487.23
NY.GDP.MKTP.KD,United States(US),1981,,7206518847030.84
NY.GDP.MKTP.KD,United States(US),1980,,7028165014324.83
NY.GDP.MKTP.KD,United States(US),1979,,7046258095084.5
NY.GDP.MKTP.KD,United States(US),1978,,6830020452267.68
NY.GDP.MKTP.KD,United States(US),1977,,6471793328422.88
NY.GDP.MKTP.KD,United States(US),1976,,6185752591778.3
NY.GDP.MKTP.KD,United States(US),1975,,5869501841744.93
NY.GDP.MKTP.KD,United States(US),1974,,5881595530900.61
NY.GDP.MKTP.KD,United States(US),1973,,5913561297887.83
NY.GDP.MKTP.KD,United States(US),1972,,5597542001855.35
NY.GDP.MKTP.KD,United States(US),1971,,5318051691111.46
NY.GDP.MKTP.KD,United States(US),1970,,5148525050913.32
NY.GDP.MKTP.KD,United States(US),1969,,5137397114924.31
NY.GDP.MKTP.KD,United States(US),1968,,4982926396628.82
NY.GDP.MKTP.KD,United States(US),1967,,4754700760142.02
NY.GDP.MKTP.KD,United States(US),1966,,4638732448919.04
NY.GDP.MKTP.KD,United States(US),1965,,4355617322928.67
NY.GDP.MKTP.KD,United States(US),1964,,4093625303504.4
NY.GDP.MKTP.KD,United States(US),1963,,3869211061913.41
NY.GDP.MKTP.KD,United States(US),1962,,3706140863901.74
NY.GDP.MKTP.KD,United States(US),1961,,3493063962207.1
NY.GDP.MKTP.KD,United States(US),1960,,3414529777328.55
NY.GDP.MKTP.CD,United Kingdom(GB),2024,,3686033044482.13
NY.GDP.MKTP.CD,United Kingdom(GB),2023,,3420796653789.08
NY.GDP.MKTP.CD,United Kingdom(GB),2022,,3181244350465.41
NY.GDP.MKTP.CD,United Kingdom(GB),2021,,3194559188925.93
NY.GDP.MKTP.CD,United Kingdom(GB),2020,,2724001478304.59
NY.GDP.MKTP.CD,United Kingdom(GB),2019,,2875710080015.3
NY.GDP.MKTP.CD,United Kingdom(GB),2018,,2897028009916.05
NY.GDP.MKTP.CD,United Kingdom(GB),2017,,2699118387873.1
NY.GDP.MKTP.CD,United Kingdom(GB),2016,,2706807606538.73
NY.GDP.MKTP.CD,United Kingdom(GB),2015,,2945579890258.46
NY.GDP.MKTP.CD,United Kingdom(GB),2014,,3085362169410.29
NY.GDP.MKTP.CD,United Kingdom(GB),2013,,2796908333283.39
NY.GDP.MKTP.CD,United Kingdom(GB),2012,,2719715961539.83
NY.GDP.MKTP.CD,United Kingdom(GB),2011,,2675590034128.66
NY.GDP.MKTP.CD,United Kingdom(GB),2010,,2496740681057.14
NY.GDP.MKTP.CD,United Kingdom(GB),2009,,2429358155475.93
NY.GDP.MKTP.CD,United Kingdom(GB),2008,,2945251838235.29
NY.GDP.MKTP.CD,United Kingdom(GB),2007,,3104699879951.98
NY.GDP.MKTP.CD,United Kingdom(GB),2006,,2719558417663.29
NY.GDP.MKTP.CD,United Kingdom(GB),2005,,2551361818181.82
NY.GDP.MKTP.CD,United Kingdom(GB),2004,,2429774807762.72
NY.GDP.MKTP.CD,United Kingdom(GB),2003,,2061227755102.04
NY.GDP.MKTP.CD,United Kingdom(GB),2002,,1790536570743.41
NY.GDP.MKTP.CD,United Kingdom(GB),2001,,1656171009068.66
NY.GDP.MKTP.CD,United Kingdom(GB),2000,,1671597821152.97
NY.GDP.MKTP.CD,United Kingdom(GB),1999,,1693458987218.9
NY.GDP.MKTP.CD,United Kingdom(GB),1998,,1660821464060.95
NY.GDP.MKTP.CD,United Kingdom(GB),1997,,1569317288801.57
NY.GDP.MKTP.CD,United Kingdom(GB),1996,,1425287051482.06
NY.GDP.MKTP.CD,United Kingdom(GB),1995,,1349094208616.06
NY.GDP.MKTP.CD,United Kingdom(GB),1994,,1140489745944.29
NY.GDP.MKTP.CD,United Kingdom(GB),1993,,1061388722255.55
NY.GDP.MKTP.CD,United Kingdom(GB),1992,,1179659529659.53
NY.GDP.MKTP.CD,United Kingdom(GB),1991,,1142797178130.51
NY.GDP.MKTP.CD,United Kingdom(GB),1990,,1093169389204.55
NY.GDP.MKTP.CD,United Kingdom(GB),1989,,926884816753.927
NY.GDP.MKTP.CD,United Kingdom(GB),1988,,910122732123.799
NY.GDP.MKTP.CD,United Kingdom(GB),1987,,745162608269.325
NY.GDP.MKTP.CD,United Kingdom(GB),1986,,601452653180.885
NY.GDP.MKTP.CD,United Kingdom(GB),1985,,489285164271.047
NY.GDP.MKTP.CD,United Kingdom(GB),1984,,461487097632.349
NY.GDP.MKTP.CD,United Kingdom(GB),1983,,489618008185.539
NY.GDP.MKTP.CD,United Kingdom(GB),1982,,515048916841.37
NY.GDP.MKTP.CD,United Kingdom(GB),1981,,540765675241.158
NY.GDP.MKTP.CD,United Kingdom(GB),1980,,564947710899.373
NY.GDP.MKTP.CD,United Kingdom(GB),1979,,438994070309.191
NY.GDP.MKTP.CD,United Kingdom(GB),1978,,335883029721.956
NY.GDP.MKTP.CD,United Kingdom(GB),1977,,263066457352.172
NY.GDP.MKTP.CD,United Kingdom(GB),1976,,232614555256.065
NY.GDP.MKTP.CD,United Kingdom(GB),1975,,241756637168.142
NY.GDP.MKTP.CD,United Kingdom(GB),1974,,206131369798.971
NY.GDP.MKTP.CD,United Kingdom(GB),1973,,192537971582.558
NY.GDP.MKTP.CD,United Kingdom(GB),1972,,169965034965.035
NY.GDP.MKTP.CD,United Kingdom(GB),1971,,148113896325.14
NY.GDP.MKTP.CD,United Kingdom(GB),1970,,130671946244.3
NY.GDP.MKTP.CD,United Kingdom(GB),1969,,116464702803.218
NY.GDP.MKTP.CD,United Kingdom(GB),1968,,107759910067.889
NY.GDP.MKTP.CD,United Kingdom(GB),1967,,113116888210.787
NY.GDP.MKTP.CD,United Kingdom(GB),1966,,108572752102.045
NY.GDP.MKTP.CD,United Kingdom(GB),1965,,101824755078.991
NY.GDP.MKTP.CD,United Kingdom(GB),1964,,94407558351.1616
NY.GDP.MKTP.CD,United Kingdom(GB),1963,,86561961812.3249
NY.GDP.MKTP.CD,United Kingdom(GB),1962,,81247564156.8246
NY.GDP.MKTP.CD,United Kingdom(GB),1961,,77741965703.3544
NY.GDP.MKTP.CD,United Kingdom(GB),1960,,73233967692.1028
NY.GDP.MKTP.KD,United Kingdom(GB),2024,,3320141995547.62
NY.GDP.MKTP.KD,United Kingdom(GB),2023,,3283159739927.95
NY.GDP.MKTP.KD,United Kingdom(GB),2022,,3274265196937.19
NY.GDP.MKTP.KD,United Kingdom(GB),2021,,3113908148054.35
NY.GDP.MKTP.KD,United Kingdom(GB),2020,,2868821517197.41
NY.GDP.MKTP.KD,United Kingdom(GB),2019,,3189276748351.15
NY.GDP.MKTP.KD,United Kingdom(GB),2018,,3149707010747.53
NY.GDP.MKTP.KD,United Kingdom(GB),2017,,3101591068534.48
NY.GDP.MKTP.KD,United Kingdom(GB),2016,,3010574705731.3
NY.GDP.MKTP.KD,United Kingdom(GB),2015,,2945579890258.46
NY.GDP.MKTP.KD,United Kingdom(GB),2014,,2883853723651.98
NY.GDP.MKTP.KD,United Kingdom(GB),2013,,2795510733841.06
NY.GDP.MKTP.KD,United Kingdom(GB),2012,,2748282336997.97
NY.GDP.MKTP.KD,United Kingdom(GB),2011,,2706913649065.85
NY.GDP.MKTP.KD,United Kingdom(GB),2010,,2684060544650.54
NY.GDP.MKTP.KD,United Kingdom(GB),2009,,2624727410659.64
NY.GDP.MKTP.KD,United Kingdom(GB),2008,,2750923500693.34
NY.GDP.MKTP.KD,United Kingdom(GB),2007,,2752283449984.53
NY.GDP.MKTP.KD,United Kingdom(GB),2006,,2673913418491.85
NY.GDP.MKTP.KD,United Kingdom(GB),2005,,2616614241852.83
NY.GDP.MKTP.KD,United Kingdom(GB),2004,,2545576004983.01
NY.GDP.MKTP.KD,United Kingdom(GB),2003,,2487711377293.16
NY.GDP.MKTP.KD,United Kingdom(GB),2002,,2410140612988.09
NY.GDP.MKTP.KD,United Kingdom(GB),2001,,2369642769659.08
NY.GDP.MKTP.KD,United Kingdom(GB),2000,,2314307169243.88
NY.GDP.MKTP.KD,United Kingdom(GB),1999,,2214131432953.5
NY.GDP.MKTP.KD,United Kingdom(GB),1998,,2150801957623.71
NY.GDP.MKTP.KD,United Kingdom(GB),1997,,2083175521750.84
NY.GDP.MKTP.KD,United Kingdom(GB),1996,,1986246961912.3
NY.GDP.MKTP.KD,United Kingdom(GB),1995,,1935631814547.44
NY.GDP.MKTP.KD,United Kingdom(GB),1994,,1869572508478.99
NY.GDP.MKTP.KD,United Kingdom(GB),1993,,1781335634495.42
NY.GDP.MKTP.KD,United Kingdom(GB),1992,,1721255429795.6
NY.GDP.MKTP.KD,United Kingdom(GB),1991,,1699254695038.56
NY.GDP.MKTP.KD,United Kingdom(GB),1990,,1721504098259.6
NY.GDP.MKTP.KD,United Kingdom(GB),1989,,1708192731044.26
NY.GDP.MKTP.KD,United Kingdom(GB),1988,,1670090505985.98
NY.GDP.MKTP.KD,United Kingdom(GB),1987,,1590076250308.92
NY.GDP.MKTP.KD,United Kingdom(GB),1986,,1520700657209.66
NY.GDP.MKTP.KD,United Kingdom(GB),1985,,1462038836257.16
NY.GDP.MKTP.KD,United Kingdom(GB),1984,,1411242824002.48
NY.GDP.MKTP.KD,United Kingdom(GB),1983,,1374530155674.6
NY.GDP.MKTP.KD,United Kingdom(GB),1982,,1326454837276.92
NY.GDP.MKTP.KD,United Kingdom(GB),1981,,1299260421919.25
NY.GDP.MKTP.KD,United Kingdom(GB),1980,,1316686213225.92
NY.GDP.MKTP.KD,United Kingdom(GB),1979,,1346017305980.74
NY.GDP.MKTP.KD,United Kingdom(GB),1978,,1310033665484.62
NY.GDP.MKTP.KD,United Kingdom(GB),1977,,1266915785220.6
NY.GDP.MKTP.KD,United Kingdom(GB),1976,,1237665408113.17
NY.GDP.MKTP.KD,United Kingdom(GB),1975,,1203900150366.65
NY.GDP.MKTP.KD,United Kingdom(GB),1974,,1212104524614.49
NY.GDP.MKTP.KD,United Kingdom(GB),1973,,1232812042936.75
NY.GDP.MKTP.KD,United Kingdom(GB),1972,,1148794666508.53
NY.GDP.MKTP.KD,United Kingdom(GB),1971,,1108592971833.22
NY.GDP.MKTP.KD,United Kingdom(GB),1970,,1086807506706.89
NY.GDP.MKTP.KD,United Kingdom(GB),1969,,1058146739488.58
NY.GDP.MKTP.KD,United Kingdom(GB),1968,,1038018137931.52
NY.GDP.MKTP.KD,United Kingdom(GB),1967,,984158181579.124
NY.GDP.MKTP.KD,United Kingdom(GB),1966,,957578319010.926
NY.GDP.MKTP.KD,United Kingdom(GB),1965,,942800397244.693
NY.GDP.MKTP.KD,United Kingdom(GB),1964,,923134556203.191
NY.GDP.MKTP.KD,United Kingdom(GB),1963,,874223408559.986
NY.GDP.MKTP.KD,United Kingdom(GB),1962,,833708945747.554
NY.GDP.MKTP.KD,United Kingdom(GB),1961,,824648562815.947
NY.GDP.MKTP.KD,United Kingdom(GB),1960,,802958140600.34
NY.GDP.MKTP.CD,Israel(IL),2024,,540379921261.681
NY.GDP.MKTP.CD,Israel(IL),2023,,512184638998.974
NY.GDP.MKTP.CD,Israel(IL),2022,,525181008025.57
NY.GDP.MKTP.CD,Israel(IL),2021,,489851549972.347
NY.GDP.MKTP.CD,Israel(IL),2020,,410768352657.612
NY.GDP.MKTP.CD,Israel(IL),2019,,400645216358.857
NY.GDP.MKTP.CD,Israel(IL),2018,,376299083108.497
NY.GDP.MKTP.CD,Israel(IL),2017,,358451839052.991
NY.GDP.MKTP.CD,Israel(IL),2016,,321940971558.016
NY.GDP.MKTP.CD,Israel(IL),2015,,303469434072.296
NY.GDP.MKTP.CD,Israel(IL),2014,,315017088116.716
NY.GDP.MKTP.CD,Israel(IL),2013,,298478070673.058
NY.GDP.MKTP.CD,Israel(IL),2012,,263589172712.391
NY.GDP.MKTP.CD,Israel(IL),2011,,268094998225.028
NY.GDP.MKTP.CD,Israel(IL),2010,,239679036634.372
NY.GDP.MKTP.CD,Israel(IL),2009,,213403181852.86
NY.GDP.MKTP.CD,Israel(IL),2008,,221231658862.876
NY.GDP.MKTP.CD,Israel(IL),2007,,184681214673.45
NY.GDP.MKTP.CD,Israel(IL),2006,,158900547825.306
NY.GDP.MKTP.CD,Israel(IL),2005,,147519922009.047
NY.GDP.MKTP.CD,Israel(IL),2004,,140047984605.087
NY.GDP.MKTP.CD,Israel(IL),2003,,131408914824.005
NY.GDP.MKTP.CD,Israel(IL),2002,,125332331883.997
NY.GDP.MKTP.CD,Israel(IL),2001,,135002039612.906
NY.GDP.MKTP.CD,Israel(IL),2000,,136512300542.025
NY.GDP.MKTP.CD,Israel(IL),1999,,121417185061.719
NY.GDP.MKTP.CD,Israel(IL),1998,,120547409278.703
NY.GDP.MKTP.CD,Israel(IL),1997,,119459826346.611
NY.GDP.MKTP.CD,Israel(IL),1996,,115116595544.694
NY.GDP.MKTP.CD,Israel(IL),1995,,105497418058.646
NY.GDP.MKTP.CD,Israel(IL),1994,,90740103828.6058
NY.GDP.MKTP.CD,Israel(IL),1993,,79855877174.4429
NY.GDP.MKTP.CD,Israel(IL),1992,,79457685757.166
NY.GDP.MKTP.CD,Israel(IL),1991,,70998755006.9019
NY.GDP.MKTP.CD,Israel(IL),1990,,62016729540.7093
NY.GDP.MKTP.CD,Israel(IL),1989,,52443479454.114
NY.GDP.MKTP.CD,Israel(IL),1988,,52650948910.3748
NY.GDP.MKTP.CD,Israel(IL),1987,,43049543634.9607
NY.GDP.MKTP.CD,Israel(IL),1986,,35834154873.5622
NY.GDP.MKTP.CD,Israel(IL),1985,,28905736366.7079
NY.GDP.MKTP.CD,Israel(IL),1984,,30645607293.0048
NY.GDP.MKTP.CD,Israel(IL),1983,,32675755462.0865
NY.GDP.MKTP.CD,Israel(IL),1982,,29255285401.3621
NY.GDP.MKTP.CD,Israel(IL),1981,,26882009819.3456
NY.GDP.MKTP.CD,Israel(IL),1980,,25395256477.5976
NY.GDP.MKTP.CD,Israel(IL),1979,,22609741059.839
NY.GDP.MKTP.CD,Israel(IL),1978,,17701286907.0888
NY.GDP.MKTP.CD,Israel(IL),1977,,18257113904.2478
NY.GDP.MKTP.CD,Israel(IL),1976,,15956349550.0166
NY.GDP.MKTP.CD,Israel(IL),1975,,16141767373.4859
NY.GDP.MKTP.CD,Israel(IL),1974,,17172607138.122
NY.GDP.MKTP.CD,Israel(IL),1973,,11902574258.9313
NY.GDP.MKTP.CD,Israel(IL),1972,,9222557538.58382
NY.GDP.MKTP.CD,Israel(IL),1971,,7052544000.09352
NY.GDP.MKTP.CD,Israel(IL),1970,,7406712876.3832
NY.GDP.MKTP.CD,Israel(IL),1969,,6297852761.13463
NY.GDP.MKTP.CD,Israel(IL),1968,,5458427927.8861
NY.GDP.MKTP.CD,Israel(IL),1967,,4762386782.7194
NY.GDP.MKTP.CD,Israel(IL),1966,,4703300098.0703
NY.GDP.MKTP.CD,Israel(IL),1965,,4329084428.62583
NY.GDP.MKTP.CD,Israel(IL),1964,,4024344852.54797
NY.GDP.MKTP.CD,Israel(IL),1963,,3535949088.90947
NY.GDP.MKTP.CD,Israel(IL),1962,,2966154031.33123
NY.GDP.MKTP.CD,Israel(IL),1961,,3708586471.46387
NY.GDP.MKTP.CD,Israel(IL),1960,,3070585807.33625
NY.GDP.MKTP.KD,Israel(IL),2024,,417380424316.47
NY.GDP.MKTP.KD,Israel(IL),2023,,413772459124.137
NY.GDP.MKTP.KD,Israel(IL),2022,,406350386042.279
NY.GDP.MKTP.KD,Israel(IL),2021,,382399686301.549
NY.GDP.MKTP.KD,Israel(IL),2020,,349579824803.208
NY.GDP.MKTP.KD,Israel(IL),2019,,356792803355.853
NY.GDP.MKTP.KD,Israel(IL),2018,,344027669320.131
NY.GDP.MKTP.KD,Israel(IL),2017,,330783435889.189
NY.GDP.MKTP.KD,Israel(IL),2016,,317003511449.31
NY.GDP.MKTP.KD,Israel(IL),2015,,303469434072.296
NY.GDP.MKTP.KD,Israel(IL),2014,,296827610046.146
NY.GDP.MKTP.KD,Israel(IL),2013,,286027695014.037
NY.GDP.MKTP.KD,Israel(IL),2012,,274800159647.141
NY.GDP.MKTP.KD,Israel(IL),2011,,268235973747.568
NY.GDP.MKTP.KD,Israel(IL),2010,,254206817526.885
NY.GDP.MKTP.KD,Israel(IL),2009,,240875924092.824
NY.GDP.MKTP.KD,Israel(IL),2008,,237930977208.346
NY.GDP.MKTP.KD,Israel(IL),2007,,230503919634.261
NY.GDP.MKTP.KD,Israel(IL),2006,,216795201343.264
NY.GDP.MKTP.KD,Israel(IL),2005,,205295323130.844
NY.GDP.MKTP.KD,Israel(IL),2004,,196666032830.423
NY.GDP.MKTP.KD,Israel(IL),2003,,187931184126.957
NY.GDP.MKTP.KD,Israel(IL),2002,,185246850387.665
NY.GDP.MKTP.KD,Israel(IL),2001,,185495549157.594
NY.GDP.MKTP.KD,Israel(IL),2000,,184981435200.171
NY.GDP.MKTP.KD,Israel(IL),1999,,170360909595.317
NY.GDP.MKTP.KD,Israel(IL),1998,,164922938836.449
NY.GDP.MKTP.KD,Israel(IL),1997,,158409209239.432
NY.GDP.MKTP.KD,Israel(IL),1996,,152886422507.181
NY.GDP.MKTP.KD,Israel(IL),1995,,144451278945.4
NY.GDP.MKTP.KD,Israel(IL),1994,,135504048695.071
NY.GDP.MKTP.KD,Israel(IL),1993,,126134940469.37
NY.GDP.MKTP.KD,Israel(IL),1992,,121147589381.961
NY.GDP.MKTP.KD,Israel(IL),1991,,112424289466.178
NY.GDP.MKTP.KD,Israel(IL),1990,,104361221372.815
NY.GDP.MKTP.KD,Israel(IL),1989,,97247381690.722
NY.GDP.MKTP.KD,Israel(IL),1988,,96691649504.4168
NY.GDP.MKTP.KD,Israel(IL),1987,,93957471741.5875
NY.GDP.MKTP.KD,Israel(IL),1986,,87696215124.7341
NY.GDP.MKTP.KD,Israel(IL),1985,,84169395855.3681
NY.GDP.MKTP.KD,Israel(IL),1984,,80903374864.2673
NY.GDP.MKTP.KD,Israel(IL),1983,,80155353982.6844
NY.GDP.MKTP.KD,Israel(IL),1982,,77550358895.8348
NY.GDP.MKTP.KD,Israel(IL),1981,,75968318465.9773
NY.GDP.MKTP.KD,Israel(IL),1980,,72117307130.9124
NY.GDP.MKTP.KD,Israel(IL),1979,,70932422328.0288
NY.GDP.MKTP.KD,Israel(IL),1978,,66786442968.0834
NY.GDP.MKTP.KD,Israel(IL),1977,,63271647907.3079
NY.GDP.MKTP.KD,Israel(IL),1976,,62623309265.0313
NY.GDP.MKTP.KD,Israel(IL),1975,,62421996170.9177
NY.GDP.MKTP.KD,Israel(IL),1974,,60461344100.3964
NY.GDP.MKTP.KD,Israel(IL),1973,,56783925431.8568
NY.GDP.MKTP.KD,Israel(IL),1972,,53779040920.7474
NY.GDP.MKTP.KD,Israel(IL),1971,,47954251678.7265
NY.GDP.MKTP.KD,Israel(IL),1970,,43221080449.6919
NY.GDP.MKTP.KD,Israel(IL),1969,,40277843295.757
NY.GDP.MKTP.KD,Israel(IL),1968,,35466555950.5162
NY.GDP.MKTP.KD,Israel(IL),1967,,30510977643.6123
NY.GDP.MKTP.KD,Israel(IL),1966,,29623738826.3073
NY.GDP.MKTP.KD,Israel(IL),1965,,29647352059.9274
NY.GDP.MKTP.KD,Israel(IL),1964,,27199917741.0431
NY.GDP.MKTP.KD,Israel(IL),1963,,25199765384.3882
NY.GDP.MKTP.KD,Israel(IL),1962,,22764895216.6873
NY.GDP.MKTP.KD,Israel(IL),1961,,20666029079.061
NY.GDP.MKTP.KD,Israel(IL),1960,,18583908318.3787
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2024,,1242693542929.85
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2023,,1179359054880.45
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2022,,1228967879390.01
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2021,,1114144799994.21
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2020,,938607563405.087
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2019,,1018714795912.35
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2018,,1020955778298.17
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2017,,978076465866.452
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2016,,831868076442.431
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2015,,910002035578.038
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2014,,998836162271.296
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2013,,981308886976.783
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2012,,969265729636.028
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2011,,959822476083.878
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2010,,863822114606.332
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2009,,726921646144.603
